id,job_label,company,skills_dictionary,skill_name,skill_category
1299,Senior IT Support Associate @ Attentive,Attentive,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1299,Senior IT Support Associate @ Attentive,Attentive,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1298,Executive IT Support Engineer @ CRH,CRH,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1297,"Specialist, Executive IT Support @ IMAX",IMAX,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1297,"Specialist, Executive IT Support @ IMAX",IMAX,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1296,Senior IT Support Analyst @ Englewood Health,Englewood Health,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1296,Senior IT Support Analyst @ Englewood Health,Englewood Health,"('Start Up', 'Soft_Skills_Misc')",Start Up,Soft_Skills_Misc
1296,Senior IT Support Analyst @ Englewood Health,Englewood Health,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
1296,Senior IT Support Analyst @ Englewood Health,Englewood Health,"('Word', 'Productivity_Tools')",Word,Productivity_Tools
1295,Lead IT Support Engineer @ Rho,Rho,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1295,Lead IT Support Engineer @ Rho,Rho,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1294,IT Support Engineer (MSP) @ Middle Recruitment Limited,Middle Recruitment Limited,"('Cv', 'Machine_Learning_and_Artificial_Intelligence')",Cv,Machine_Learning_and_Artificial_Intelligence
1294,IT Support Engineer (MSP) @ Middle Recruitment Limited,Middle Recruitment Limited,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1290,Instructional Assistant (IT Support) @ Per Scholas,Per Scholas,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1289,"IT Support Eng I (OIS), IT Services @ Amazon",Amazon,"('Asset Management', 'Finance_Fintech_Banking')",Asset Management,Finance_Fintech_Banking
1288,IT Support Lead / Manager - IT Services (New York) @ Garrison Associates LLC,Garrison Associates LLC,"('Asset Management', 'Finance_Fintech_Banking')",Asset Management,Finance_Fintech_Banking
1288,IT Support Lead / Manager - IT Services (New York) @ Garrison Associates LLC,Garrison Associates LLC,"('Property & Casualty', 'Insurance_Risk_Underwriting')",Property & Casualty,Insurance_Risk_Underwriting
1288,IT Support Lead / Manager - IT Services (New York) @ Garrison Associates LLC,Garrison Associates LLC,"('Swift', 'Software_Development_Engineering')",Swift,Software_Development_Engineering
1288,IT Support Lead / Manager - IT Services (New York) @ Garrison Associates LLC,Garrison Associates LLC,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1287,IT Support Engineer @ Galaxy,Galaxy,"('Python', 'Programming_Tools')",Python,Programming_Tools
1287,IT Support Engineer @ Galaxy,Galaxy,"('Bash', 'Programming_Tools')",Bash,Programming_Tools
1287,IT Support Engineer @ Galaxy,Galaxy,"('Git', 'Programming_Tools')",Git,Programming_Tools
1287,IT Support Engineer @ Galaxy,Galaxy,"('Asset Management', 'Finance_Fintech_Banking')",Asset Management,Finance_Fintech_Banking
1287,IT Support Engineer @ Galaxy,Galaxy,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1286,IT Support Lead @ Garner Health,Garner Health,"('Snowflake', 'MLOps_DevOps_Cloud')",Snowflake,MLOps_DevOps_Cloud
1286,IT Support Lead @ Garner Health,Garner Health,"('Hipaa', 'Healthcare_Pharma_Biotech')",Hipaa,Healthcare_Pharma_Biotech
1286,IT Support Lead @ Garner Health,Garner Health,"('Teamwork', 'Soft_Skills_Misc')",Teamwork,Soft_Skills_Misc
1286,IT Support Lead @ Garner Health,Garner Health,"('System Design', 'Software_Development_Engineering')",System Design,Software_Development_Engineering
1286,IT Support Lead @ Garner Health,Garner Health,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
1286,IT Support Lead @ Garner Health,Garner Health,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1285,IT Support Specialist @ Hebbia,Hebbia,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1284,IT Support Specialist @ Hebbia,Hebbia,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1283,IT Support Analyst @ Flamingo,Flamingo,"('Bash', 'Programming_Tools')",Bash,Programming_Tools
1283,IT Support Analyst @ Flamingo,Flamingo,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1283,IT Support Analyst @ Flamingo,Flamingo,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1282,IT Support Engineer @ Persistent Systems,Persistent Systems,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
1282,IT Support Engineer @ Persistent Systems,Persistent Systems,"('Powerpoint', 'Productivity_Tools')",Powerpoint,Productivity_Tools
1282,IT Support Engineer @ Persistent Systems,Persistent Systems,"('Word', 'Productivity_Tools')",Word,Productivity_Tools
1281,IT Support Specialist @ InterSources,InterSources,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1281,IT Support Specialist @ InterSources,InterSources,"('Visio', 'Productivity_Tools')",Visio,Productivity_Tools
1280,IT Support Engineer @ Apicha Community Health Center,Apicha Community Health Center,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
1280,IT Support Engineer @ Apicha Community Health Center,Apicha Community Health Center,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1280,IT Support Engineer @ Apicha Community Health Center,Apicha Community Health Center,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1280,IT Support Engineer @ Apicha Community Health Center,Apicha Community Health Center,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
1280,IT Support Engineer @ Apicha Community Health Center,Apicha Community Health Center,"('Word', 'Productivity_Tools')",Word,Productivity_Tools
1279,IT Support Analyst @ Lume Deodorant,Lume Deodorant,"('Bash', 'Programming_Tools')",Bash,Programming_Tools
1279,IT Support Analyst @ Lume Deodorant,Lume Deodorant,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1279,IT Support Analyst @ Lume Deodorant,Lume Deodorant,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1278,IT Support Analyst @ Mammoth Brands,Mammoth Brands,"('Bash', 'Programming_Tools')",Bash,Programming_Tools
1278,IT Support Analyst @ Mammoth Brands,Mammoth Brands,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1278,IT Support Analyst @ Mammoth Brands,Mammoth Brands,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1277,IT Support Analyst @ Harry's,Harry's,"('Bash', 'Programming_Tools')",Bash,Programming_Tools
1277,IT Support Analyst @ Harry's,Harry's,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1277,IT Support Analyst @ Harry's,Harry's,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1276,IT Support Analyst @ Harry's,Harry's,"('Bash', 'Programming_Tools')",Bash,Programming_Tools
1276,IT Support Analyst @ Harry's,Harry's,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1276,IT Support Analyst @ Harry's,Harry's,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1275,IT Support Engineer @ Content Square,Content Square,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
1274,IT Support Engineer @ Contentsquare,Contentsquare,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
1273,IT Support Specialist @ Preferred Bank,Preferred Bank,"('Problem Solving', 'Soft_Skills_Misc')",Problem Solving,Soft_Skills_Misc
1272,IT Support Specialist @ Preferred Bank,Preferred Bank,"('Problem Solving', 'Soft_Skills_Misc')",Problem Solving,Soft_Skills_Misc
1271,IT Support Associate @ Amalgamated Bank Of Ny,Amalgamated Bank Of Ny,"('Classification', 'Machine_Learning_and_Artificial_Intelligence')",Classification,Machine_Learning_and_Artificial_Intelligence
1271,IT Support Associate @ Amalgamated Bank Of Ny,Amalgamated Bank Of Ny,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1270,IT Support Analyst @ OptionMetrics,OptionMetrics,"('Asset Management', 'Finance_Fintech_Banking')",Asset Management,Finance_Fintech_Banking
1270,IT Support Analyst @ OptionMetrics,OptionMetrics,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
1270,IT Support Analyst @ OptionMetrics,OptionMetrics,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1270,IT Support Analyst @ OptionMetrics,OptionMetrics,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1269,IT Support Specialist @ EliseAI,EliseAI,"('Rest', 'Software_Development_Engineering')",Rest,Software_Development_Engineering
1269,IT Support Specialist @ EliseAI,EliseAI,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1269,IT Support Specialist @ EliseAI,EliseAI,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1268,IT Support Lead @ Legends Global,Legends Global,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1268,IT Support Lead @ Legends Global,Legends Global,"('Teamwork', 'Soft_Skills_Misc')",Teamwork,Soft_Skills_Misc
1268,IT Support Lead @ Legends Global,Legends Global,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
1266,IT Support Technician @ Bedford Stuyvesant Rest,Bedford Stuyvesant Rest,"('Cms', 'Healthcare_Pharma_Biotech')",Cms,Healthcare_Pharma_Biotech
1266,IT Support Technician @ Bedford Stuyvesant Rest,Bedford Stuyvesant Rest,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1266,IT Support Technician @ Bedford Stuyvesant Rest,Bedford Stuyvesant Rest,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
1266,IT Support Technician @ Bedford Stuyvesant Rest,Bedford Stuyvesant Rest,"('Html', 'Software_Development_Engineering')",Html,Software_Development_Engineering
1266,IT Support Technician @ Bedford Stuyvesant Rest,Bedford Stuyvesant Rest,"('Css', 'Software_Development_Engineering')",Css,Software_Development_Engineering
1265,IT Support Analyst @ OptionMetrics,OptionMetrics,"('Asset Management', 'Finance_Fintech_Banking')",Asset Management,Finance_Fintech_Banking
1265,IT Support Analyst @ OptionMetrics,OptionMetrics,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
1265,IT Support Analyst @ OptionMetrics,OptionMetrics,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1265,IT Support Analyst @ OptionMetrics,OptionMetrics,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1264,IT Support Technician @ Merlin Entertainments,Merlin Entertainments,"('Rest', 'Software_Development_Engineering')",Rest,Software_Development_Engineering
1263,IT Support Engineer @ PhysicsX,PhysicsX,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1263,IT Support Engineer @ PhysicsX,PhysicsX,"('Gcp', 'MLOps_DevOps_Cloud')",Gcp,MLOps_DevOps_Cloud
1263,IT Support Engineer @ PhysicsX,PhysicsX,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1262,IT Support Engineer @ PhysicsX,PhysicsX,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1262,IT Support Engineer @ PhysicsX,PhysicsX,"('Gcp', 'MLOps_DevOps_Cloud')",Gcp,MLOps_DevOps_Cloud
1262,IT Support Engineer @ PhysicsX,PhysicsX,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1261,Executive IT Support @ MrBeast,MrBeast,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1261,Executive IT Support @ MrBeast,MrBeast,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1261,Executive IT Support @ MrBeast,MrBeast,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1260,IT Support Specialist @ Equativ,Equativ,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1260,IT Support Specialist @ Equativ,Equativ,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1260,IT Support Specialist @ Equativ,Equativ,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
1260,IT Support Specialist @ Equativ,Equativ,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1259,"IT Support Engineer @ Echo IT Solutions, Inc.","Echo IT Solutions, Inc.","('Bash', 'Programming_Tools')",Bash,Programming_Tools
1259,"IT Support Engineer @ Echo IT Solutions, Inc.","Echo IT Solutions, Inc.","('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
1258,IT Support Technician @ Mitchell Martin,Mitchell Martin,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1257,IT Support Specialist @ Oliver James,Oliver James,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
1257,IT Support Specialist @ Oliver James,Oliver James,"('Teamwork', 'Soft_Skills_Misc')",Teamwork,Soft_Skills_Misc
1256,IT Support Engineer @ Middle Recruitment Limited,Middle Recruitment Limited,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1252,IT Support Specialist @ Fullpath,Fullpath,"('Logistics', 'General_Business_Analytical')",Logistics,General_Business_Analytical
1252,IT Support Specialist @ Fullpath,Fullpath,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1252,IT Support Specialist @ Fullpath,Fullpath,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1252,IT Support Specialist @ Fullpath,Fullpath,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
1252,IT Support Specialist @ Fullpath,Fullpath,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1240,"Front Office Support Analyst IT Murex @ Brains Workgroup, Inc.","Brains Workgroup, Inc.","('Fixed Income', 'Finance_Fintech_Banking')",Fixed Income,Finance_Fintech_Banking
1234,Executive IT Support @ ManpowerGroup,ManpowerGroup,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1232,Backend Software Engineer @ Insight Global,Insight Global,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1232,Backend Software Engineer @ Insight Global,Insight Global,"('Typescript', 'Software_Development_Engineering')",Typescript,Software_Development_Engineering
1232,Backend Software Engineer @ Insight Global,Insight Global,"('Node.Js', 'Software_Development_Engineering')",Node.Js,Software_Development_Engineering
1224,Backend Software Engineer @ Insight Global,Insight Global,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1224,Backend Software Engineer @ Insight Global,Insight Global,"('Typescript', 'Software_Development_Engineering')",Typescript,Software_Development_Engineering
1224,Backend Software Engineer @ Insight Global,Insight Global,"('Node.Js', 'Software_Development_Engineering')",Node.Js,Software_Development_Engineering
1221,Sr. Software Engineer @ ROBERT HALF,ROBERT HALF,"('Node.Js', 'Software_Development_Engineering')",Node.Js,Software_Development_Engineering
1219,Software Engineer III @ JPMorgan Chase,JPMorgan Chase,"('Java', 'Programming_Tools')",Java,Programming_Tools
1219,Software Engineer III @ JPMorgan Chase,JPMorgan Chase,"('Kafka', 'MLOps_DevOps_Cloud')",Kafka,MLOps_DevOps_Cloud
1211,Sr. Software Engineer @ ROBERT HALF,ROBERT HALF,"('Node.Js', 'Software_Development_Engineering')",Node.Js,Software_Development_Engineering
1209,Sr. Software Engineer @ Robert Half,Robert Half,"('Python', 'Programming_Tools')",Python,Programming_Tools
1209,Sr. Software Engineer @ Robert Half,Robert Half,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1207,Sr. Software Engineer @ ROBERT HALF,ROBERT HALF,"('Node.Js', 'Software_Development_Engineering')",Node.Js,Software_Development_Engineering
1206,Software Engineer III @ JPMorgan Chase,JPMorgan Chase,"('Java', 'Programming_Tools')",Java,Programming_Tools
1206,Software Engineer III @ JPMorgan Chase,JPMorgan Chase,"('Kafka', 'MLOps_DevOps_Cloud')",Kafka,MLOps_DevOps_Cloud
1198,Sr. Software Engineer @ ROBERT HALF,ROBERT HALF,"('Node.Js', 'Software_Development_Engineering')",Node.Js,Software_Development_Engineering
